video_id,thumbnail_text,note
nQc_gWdEjGY,「貧乏が伝染るから近寄らないでくださる？」 PTA会長に罵倒された父娘は沈黙した 次の瞬間、役員全員が凍り付く事に,gemini_ocr
nRIWtaxav3Y,喫茶店オーナーがそっと置いたメモを読んだ母は娘と全力で走って逃げました,gemini_ocr
nSmf0MzjIzI,「50円しかないのですが…」,gemini_ocr
nTAdvjUmfi4,高級寿司屋で拒否された貧乏老人と孫娘 横で見ていた紳士の一言で店主が凍りついた,gemini_ocr
nWvhoroItyc,「俺が育てる！」親戚に見捨てられた少女を35歳独身男が引き取った結果,gemini_ocr
nYBvBxXC84c,老人と話しただけで解雇された清掃員 だが数時間後老人の正体がわかり男は崩れ落ちた,gemini_ocr
neUqVBvssvc,「お前んちクーラーないってマジかよ?w」 授業参観でバカにされた小学生の娘 数秒後、校長土下座に保護者蒼白,gemini_ocr
niWMlecfTKw,「パン屋が大株主？売ってみろよ」道端でパンを売る女性をバカにした銀行員「…わかりました」全株売却した結果…,gemini_ocr
niv6dOpTXlU,「50円で一番安いおにぎりをください」廃業寸前の店主が少年を助けたらまさかの結果に…,gemini_ocr
nluNrXlYDrs,共同経営者の親友に裏切られて全て奪われた唯一、清掃員の地味な女性が残った結果…,gemini_ocr
nmr5nqjLu2k,1億円を下ろしに来て無視された老人はついに3000億をすべて引き出してしまった,gemini_ocr
nnKWg-iHeVo,「負け組は掃除だけしてろw」清掃員を見下し 水をぶっかける高学歴の無能上司 清掃員のシャツの下から刺青が露わになり正体がバレた結果…,gemini_ocr
noiMnpmVr9E,「クソガキの口座？バカにするなよ」銀行窓口で支店長にバカにされた小学生「…分かりました」5000億移動した結果…,gemini_ocr
nquHgWI1qaI,バス賃がなくて困っているお婆さんに小銭を渡した就活生 数日後、最終面接で彼女と再会することに,gemini_ocr
nr0xPsl018A,CRITICAL FAILURE SYSTEM ERROR,gemini_ocr
nso51a8rW70,あの煮物くさいおばあさんでしょ？ 惣菜屋の祖母 ピアノに触れ皆嘲笑う だが次の一音で、全てが変わる！,gemini_ocr
ntwqO-cDJb8,「ボロ農家への融資は無理W」「...残念です」銀行の土地を売却した結果,gemini_ocr
nw0N0OuNGJQ,「この子の分だけ…ご飯をいただけませんか？」ボロボロの母娘に夕飯と宿を提供した結果…,gemini_ocr
nwoo-TaeJZM,「30兆円？クソギャルが何言ってんの？w」 窓口でギャルを門前払いした銀行員 翌日、全額出金で支店崩壊…,gemini_ocr
nxA8rYY9TpQ,「お母さん、会いたいよ…」 親に捨てられた少女が唯一持っていた楽譜を全国ピアノオーディションで演奏した結果…,gemini_ocr
o9jwMsWdSDU,生声 「本日で辞めさせて頂きます」言い放った中卒OLが退社した翌日、会社の電話が鳴り止まず…,gemini_ocr
o9nIvI-g3fM,「食っていきな！」財布を忘れた外国人客 後日、高級車がお店の前に現れ...,gemini_ocr
oBOpMu5ws4U,「お金、これだけしかなくて…」 しゃむい… 豪雪の中、バス停にいたボロボロの貧乏姉弟 孤独なバス運転手が二人を救った結果…,gemini_ocr
oE8dOVvqvKA,「たった500円!貧乏でちゅねw」と頭取の息子 直後、祖父の口座をみた瞬間ガクガク震えだし,gemini_ocr
oEqKQ6hvvbk,「邪魔な掃除係」外資系銀行であしらわれたおばあさんだが、彼女が一本の電話で1000億円を動かすと--,gemini_ocr
oFNv6MLWxts,ヤクザの命を救った貧乏な女子高生 翌日、正門の前に黒塗りの高級車が集結して...,gemini_ocr
oG22u9jRqgE,「お帰りください」高級フレンチで追い返された老夫婦 だが裏の洋食屋で起きた出来事に、支配人は凍りついた—,gemini_ocr
oG93M-tl4AU,ヤクザに助けを求めた貧乏大学生 翌日、悪徳会社に→全組員出動,gemini_ocr
oGx6kKpaERY,「ボロ店はつぶれろ！キャンセルで」 銀行員に侮辱された若女将 翌日、5000億円解約した結果,gemini_ocr
oJl3Eh0-lPg,1年で100万円貯めた68歳主婦 貯金ゼロだった私を変えた 誰でもできる3つの習慣とは？,gemini_ocr
oLHVyMNOQz4,「ヤクザでも呼んでみなさいよw」清掃員を馬鹿にした社長令嬢「はい、呼びました」50台の黒塗り高級車が現れ…,gemini_ocr
oOAqpaLpKf4,「掃除でも何でもします…」所持金50円のボロ服の親子に無償で焼肉を振舞った10年後…,gemini_ocr
oWbZRwldbbA,「さっさとお引き取りください」高級ホテルのバーで冷遇された老夫婦 「契約終了いたします」その1時間後、支配人が凍りついたーー,gemini_ocr
o_Oy0GEdL6A,「財布忘れた」「いいんです！」ラーメンを御馳走した18歳の店主 翌朝→店に高級スーツの男が現れ…,gemini_ocr
o_nb9rrv_Xs,「1日だけ息子になって…」 亡き息子の面影重なるヤクザに歩み寄る孤独な80歳女性 翌日、息子の墓前に100人もの黒スーツの漢たちが現れ…,gemini_ocr
obw2vqYjAhQ,「お母さんキャバ嬢?w」授業参観でゲラゲラ笑う保護者たち 母「あなた達の会社潰しますね」保護者「え?…」,gemini_ocr
odVnm-nThEs,俺より貧乏な同級生が中学でグレた 幼い時のようにパンを食べさせたら,gemini_ocr
ofOFH6F6ZwI,ヤクザの命を救った貧乏な少女 翌日、解体業者が少女の家を破壊して...,gemini_ocr
oi04851as5Q,人生は七色 「ババアは帰れ!」と侮辱された72歳の日本人がフィギュアスケートで世界を震撼させるとは…,gemini_ocr
orPNmCn3Ga4,「ジジイ!外注なんぞは外で待ってろ!」 若手取締役に罵られた71歳老人、直後 ガラス越しに黒スーツ軍団が整列した,gemini_ocr
owk1gdoBnOE,やれるもんならやってみなw 高級料亭で年金暮らしの老婆を嘲笑した銀行員 速攻でお望み通り200億解約した結果,gemini_ocr
oyDjbwy-okw,「10円でスープだけでも…」 廃業寸前のラーメン屋がボロボロの老人に無償でラーメンを振舞ったら…,gemini_ocr
oyGTsd5to7s,餃子1個 「このタダ券で餃子1個もらえますか？」 ガリガリ母娘を住み込みで雇った結果,gemini_ocr
p-ZIoaOO458,25年勤続の私を即日クビにした若造上司 翌日、私の正体が会社を崩壊危機に...,gemini_ocr
p1aGw9K_U0s,「今までありがとう」ストレスで退職する中卒OL 優しかった、清掃員のお爺さんが本気を出す,gemini_ocr
p6muSBdq0qE,孫に「ばあばはバイ菌よ」と教え込む嫁 激怒した私は即座に家族カードを停止 翌日、レジで嫁が恥をかくことに…,gemini_ocr
pAiI7y_ND8c,「大地主でも呼んでみなさいよ」とバカにされた雑用員 「呼びました」黒塗りの高級車が続々現れて…,gemini_ocr
pC148GpNHMs,「200万人が感動で涙した」 『人生は七色』ch史上 最高の感動動画 Best 5,gemini_ocr
pJ1znQ20E-s,「家に帰りたくないんです…」 親に見放されたボロ服の少女に天ぷらそばを無償で振る舞った店主→10年後…,gemini_ocr
pK0oQ-PUl9w,「マグロをお前から買う理由はないw」 10年取引の寿司屋に裏切られた卸売業者 次の瞬間、男の言葉に全員凍りついた,gemini_ocr
pKfaeIU9MDE,人生は七色 300億円の契約を動かした清掃員の老婆 彼女の正体に、全スタッフが青ざめた,gemini_ocr
pOJcpeJYJKc,「誰か助けて…」雪道で困る車椅子の老人 手を差し伸べたのは地元で有名なヤクザだった,gemini_ocr
pPqOyVNM02k,ヤクザを介抱し全財産1000円渡した貧乏シングルマザー 翌日、彼女の家前に100台もの高級車が現れ…,gemini_ocr
pQhLdkvqrPA,ヤクザの命を救った貧困に喘ぐ少女 翌日、家の前に30台の黒塗りの高級車が…,gemini_ocr
pUcPZtRK28I,「中卒はクビW」社員証を粉砕した部長 俺「退職します」→翌日、全社員が驚愕...,gemini_ocr
pWpwIyeXXqM,「ボロ服のガキが筆頭株主？クビにしてみろw」株主総会で14歳の少女を嘲笑した役員たち「…わかりました」8000億株売却で会社消滅,gemini_ocr
paAPO5RwU8Q,「いいよ、金は要らない」所持金0円の老夫婦 翌日、重機が寿司屋を破壊していた...!,gemini_ocr
pcUZt2zLfXs,「一貫だけでいいの」震える手で100円を差し出した老婆に、大将は…,gemini_ocr
pdRO0x2UXpc,「貧乏人はこれで十分でしょw」銀座の寿司屋でバカにされたボロボロのお爺さん 翌日、黒塗りの高級車が店の前に現れ、大将の顔が凍り付いた…,gemini_ocr
pdjNr_CJyqo,2000円を下ろしに来て笑われたお爺さんが8000億円動かした瞬間 銀行がパニック、支店長が顔面蒼白に…,gemini_ocr
peykV0VCoeA,火事の家から隣人を救い出した貧乏女子高生 大学の推薦面接に遅刻したその翌日…,gemini_ocr
pjH8PSv3JoM,「今晩だけ、いいですか？」見知らぬキャバ嬢を冴えないサラリーマンが泊めてあげた結果...,gemini_ocr
pjRZaSZ863k,無人駅で落下した妊婦を救った高校生 →数カ月後、赤ちゃんと母親が現れて,gemini_ocr
pjxeFQwIrUE,皿洗いの日本人を笑うパリのシェフは知らなかった彼女の衝撃の正体を,gemini_ocr
pmD2jRtdeVk,感動スカッと人生録 「女が継いだ工場なんか」契約30年を切った部長ー後日、男の会社の工場が全部止まった,gemini_ocr
pma0G4GH7dM,「この辺はウチが仕切ってるのよw」組長の一人娘と知らずいじめ続けるボスママ後日●●で、ママ友全員が凍りついた,gemini_ocr
pqmRmrl-qj8,「盗んだもの出して！」認知症の老婆が薬局で万引き犯扱い 後日、老婆が来店し,gemini_ocr
prLK4kQLYpw,「お金は50円しかありません…」 閉店寸前の定食屋がボロ服姉妹に無償で天丼を振舞ったら…,gemini_ocr
prpv5mAe3zg,「お前は祝儀だけ置いて帰れ！」冷遇された母に、花嫁が涙のスピーチ 次の瞬間、夫と義母は顔面蒼白になり驚愕する事に,gemini_ocr
q0jJekP4Dpo,「たくさんお食べ！」廃業寸前のおでん屋に双子の少女おもちゃのお金で食べられますか？ご馳走したら...,gemini_ocr
q2AtTKHvK2A,「残り物で良かったら…」赤字の定食屋がホームレスに弁当を翌週、超大手企業から300万円の発注が…,gemini_ocr
q3ASOXvS-oQ,ヤクザを救った10才の貧乏少年 翌日、病院に50台の高級車が現れ…,gemini_ocr
q3AUKNc57uQ,「素人は下がってろ！」高級料亭の厨房で怒鳴られた老人だが料理長が失敗した活造りを3分で仕上げると――,gemini_ocr
q3GCmemWwN8,人生の温もり 20年前、俺を笑った女が鍋焼きうどんを届けに来た,gemini_ocr
q3Kjc6tUXdQ,オフィスで清掃員をする70歳平凡なお婆さん しかし、お婆さんがパソコンを触ると3秒後,gemini_ocr
q4JpcokGk2A,「汚い手で触るな」高級焼肉の厨房で罵倒されたおじいさん だが世界的評論家を招いたイベントで、彼が姿を現すと――,gemini_ocr
q4qoRaAvxqQ,「10円で、うどん食べられますか…？」三日間何も食べていないボロ服少女にあたたかいうどんを振舞った結果…,gemini_ocr
q5pLPdquqNA,旅館で好き放題して追加500万 ボスママ「割り勘ね」 黒塗りの車が並ぶとある豪邸にお連れした結果..,gemini_ocr
q6A9F1prcII,お腹を空かせた少女に賄いのカレー南蛮そばをご馳走したら→12年後まさかの結果に,gemini_ocr
q7oA5r-H0ks,「全部もらうよ」余命一ヶ月の老人が全財産で貧乏な弁当屋を救った結果...,gemini_ocr
q8-Vm0nY_c4,地味な妻と離婚成立、直後に黒塗りの高級車「会長、お待たせしました」→夫「え？」実は...,gemini_ocr
qAxGNbU53Cg,「貧乏人が高級寿司とか無理すんなw」同級生に嘲笑された少女→翌日、寿司屋で遭遇した両親が「…あなたは、まさか…」,gemini_ocr
qF7PTtzu9FM,正しいことを言ったら田舎に飛ばされた34歳 →左遷先で足が不自由な女性を助けたら…,gemini_ocr
qFzJrwtYvG8,訳あって能力を隠し裏方に追いやられていた私が新人仲居のクビの危機を知り本気を出した結果…,gemini_ocr
qGxlzGCZRxQ,「そんなボロい軽トラで来るな」 70歳の元職人を見下した若社長 翌日全社員の前で土下座！,gemini_ocr
qIyVZtcJDEM,娘をナンパするヤクザに普段だらしない父親が一言「今すぐ組長呼んでこい」父親の正体に全員が戦慄,gemini_ocr
qMtUXAqGIj0,廃業寸前のうなぎ屋の俺がエリートの同級生を雇ったらとんでもないことに,gemini_ocr
qNAUETqyW8U,フリーターの貧乏ギャルが家出してホームレスの女子高生に全財産の1000円を渡した結果…,gemini_ocr
qNraN5Y9taE,「顔だけの高卒女w」IQ200社員を解雇した部長 翌日、特許停止→ライバル会社に転職した結果,gemini_ocr
qOV9VlccVQU,「どうせ捨てるものだから」経営難のパン屋 ホームレスにあげた翌日、発注依頼が殺到,gemini_ocr
qPNuQCak_Jk,「あなたは今日で終わりです」 優秀な社員が次々と退職→「どうして？」 社員「社長からクビと言われて」社長「え？」,gemini_ocr
qSMe3Kj-2z0,駅のホームで倒れた老人を助け商談に遅刻した新人社員 「この無能が！」クビになった直後、会議室の扉が開き…,gemini_ocr
qY6RF-alHj4,「地味すぎて空気悪いから帰ってくんない？」作業着で同窓会に来た彼女を嘲笑う社長夫人 翌日、20億の出資停止に凍りついた,gemini_ocr
q_R3v_XCN4M,「私が救います」清掃のおじいさんを嘲笑した外科医たち 彼らは知らなかった、老人が日本の天才外科医だったことを,gemini_ocr
qavQculuLww,出しゃばるなって？ 清掃員のおばあさん外国医師へ一声 皆が笑ったが、3秒後に凍りついた,gemini_ocr
qbE6z3ZbJ30,「臭い！出ていけ」老人をあざ笑う銀行員 彼の前に現れたのは会長秘書...全員が顔面蒼白,gemini_ocr
qbyfJbclU0w,「永久貧乏人が何しに来たのw？」同窓会で私をフルボッコにした社長令嬢に一言「アナタを逮捕しに来ました」「え？」,gemini_ocr
qdA2IQrz4co,土木作業員の夫なんて恥 同窓会で公開処刑した妻 1台の車から美人秘書が現れて…「社長いきましょう」「え？」,gemini_ocr
qenAYRLCy74,「たった3000円でちゅかw」おばあちゃんのための貯金を嘲笑された孫娘 祖父「頭取？1兆解約だ！」銀行大パニック,gemini_ocr
qhlKQTLVdFE,田舎道でヤンキーが高級車を修理した後日、父の工場前に高級車が現れ…,gemini_ocr
qhpYutmeau0,『嫁にバレる前に逃げて！！』 『信じてたのに…』 銀行でお金下ろすと職員メモで「おばあさん、逃げて」全力で走った,gemini_ocr
qm42hB7svug,新市長だと知らずに話し相手になった市役所の非正規職員はクビになった...,gemini_ocr
qmSTh0oegCA,耳の聞こえない補聴器の少年をいじめたい不良たち 翌日、彼らの目の前に特攻服を纏ったバイク軍団が集結し…,gemini_ocr
qqc7byaHmZI,アメリカの教師が日本人少女を恥ずかしめるためトランペットを吹かせたが、最初の音が鳴った瞬間...,gemini_ocr
qrwsgFN6BbI,「家族だから泊まって当然でしょ」 無料のホテル代わりにされた母 締め出した途端に息子夫婦の絶叫が響く,gemini_ocr
qs_1JlGwcQo,「消えろ！もう用無しだよw」 22歳派遣OLを嘲笑しクビにした部長 翌日500億円損失、クレーム殺到で会社崩壊,gemini_ocr
qsfql2WI0yE,「底辺がファーストクラス？冗談でしょw」直後、CA「機長、探しましたよ！」→「え？」,gemini_ocr
qu9Y_IIb0I4,「おにぎり、どうじょ」 ホームレスにおにぎりをあげたら実はヤクザ組長 翌日、黒服50人を引き連れ恩返しに来た結果,gemini_ocr
qyuS3agE8OM,「誰の仕業だー」孫がイジメられている事を知り激怒した祖父 翌日、100人の黒服と共に学校へ乗り込み...,gemini_ocr
r2PPHeD__qw,「残り物でいいので下さい…」 ボロ服の母子を月給25万で雇った結果…,gemini_ocr
r4s9eWKYhrI,カランー,gemini_ocr
r6AZDH970Kc,「俺、次期社長だから」解雇された派遣OL 「…承知しました」翌朝、全社員が顔面蒼白に。,gemini_ocr
r8N1G531ypc,ホームレスが中学生に全財産渡したら→10年後、公園に美しい女性が現れて,gemini_ocr
rBBZm1W74F8,「大学行けないとかマジ底辺w」 高校の卒業式で同級生にバカにされる私 校長「あなた卒業できませんよ」同級生「え？」,gemini_ocr
rCP0KEPxQ6U,「財布を忘れて…」 目が見えない少女に借金5000万の寿司屋がお寿司を振る舞った結果…,gemini_ocr
rDSkh-lQazw,逃げる母子を庇って遅刻した女子大生。「教師になるな」と言われた私を校長が呼び出した理由とは…,gemini_ocr
rE6iHIRpnxA,息子夫婦「絶縁だ！」→3日後 電気もガスも止まった家で泣き叫ぶ息子「母さんどこだ！今すぐ帰ってきてくれ！」,gemini_ocr
rF5qfFjElNo,「ただの修理係」と笑われたおじいさんが、1本のドライバーで“止まっていた時”を動かした瞬間—,gemini_ocr
rHFjoD8tX5A,人生の温もり 「あなたは父親じゃない」 元歌手が拾った少女 10年後、満席の舞台で明かされた真実,gemini_ocr
rK_ety6r7nU,「やれるもんならやってみなw」高級焼肉店で銀行員に嘲笑された78歳、翌朝、30億円を引き出して銀行が,gemini_ocr
rL_8jKpVKOI,「施設育ちの貧乏人w」同窓会で嘲笑された俺 「じゃ、全額引出すね」頭取の娘「ご自由にw」,gemini_ocr
rMaqHm7vuHU,「お前クビ！退職金100円なw」ボンボン息子に解雇された東大卒上司「ハイ、喜んで！」あっさり辞めた翌日w,gemini_ocr
rQbzOFzUmuA,「あなたの席、明日からありません」クビになった派遣OL。最後に残した“アクセス履歴”で役員が凍った…,gemini_ocr
rQjimTv1JlI,廃業寸前のラーメンが母と5歳の娘に最後のラーメン→後日、高級車が現れて…,gemini_ocr
rQuEcuvNJMY,「全額出金？どうぞご自由にww」老人を侮辱した銀行員 翌日、5000億円解約で支店が凍り付いた…,gemini_ocr
rRUneXR5eF0,3000万円を下ろしにきてバカにされた老人は1時間後、200億円を引き出してしまった,gemini_ocr
rSDvxxEd3y8,「お荷物社員」蔑まれ切られた老技術者 だが彼が退職した翌週、役員が崩れ落ちたー,gemini_ocr
rUA6Ntu_YCQ,「お金はありません。一杯だけ、どうか…」身寄りのないボロボロの老婆にあたたかい蕎麦を振る舞った結果…,gemini_ocr
rUk2s1DCLAk,人生は七色 「僕もこのチームに入れて」片腕が不自由な少年 廃部寸前の野球部の監督がスタメンで使い続けると…,gemini_ocr
rVugFAb5VfE,「金のないジジイは帰れw」高級料亭で銀行員にバカにされたお爺さん 翌日、8000億円をライバル銀行に移した結果…,gemini_ocr
rWkGgEwn-Bg,息子夫婦「お義母さん、さようなら」 富士の樹海へ捨てられた母 その後訪れた、残酷な現実が息子夫婦に待ち受け地獄を見る,gemini_ocr
rX5iMupvfcA,「高卒は参加資格ないって社長が…」 低学歴だと見下され 社員旅行から5分で帰宅してきた妹 「行くぞ、お前ら」ヤクザ組長の父が100人の部下を召集,gemini_ocr
rZD5140ZRZ4,会長と知らず、傘を差し出した契約社員 翌日、突然クビになり…,gemini_ocr
rb3CzaY8M0I,誰もが見て見ぬ振りする中、意識不明の老婆助けたヤクザ 老婆が実は超大物で、人生が180°変わる展開に,gemini_ocr
rbG3NkES7pU,「私には出席する権利ないですか」株主総会で少女が1200億売却した結果,gemini_ocr
rehmjBUCEhc,私を殴り追い出した息子夫婦 翌日、この家も会社の社長の椅子も 全てを失った息子夫婦は驚愕し私に泣きついた,gemini_ocr
rgjVQxihNtk,廃業寸前の餃子屋を営む俺が東大卒の32歳女性を雇った結果・・,gemini_ocr
riRbWv89aFg,「本物の金持ちは1階に住むのよw」「母子家庭にはムリね」とタワマン即買いを自慢するボスママ 次の瞬間、娘「ここ1階ないよ?」ボスママ「え?」,gemini_ocr
rq6P2czG2i0,ヤクザに絡まれる涙目の女将 常連客の爺さんが正体を現したら…,gemini_ocr
rqZbWE8czeU,「ママ手作りのお弁当買ってください…」 ドタキャンされヤクサ事務所に飛び込み営業に来た貧乏少女 「全部買うよ」→翌日、店前に100人のヤクザが現れ…,gemini_ocr
rr2SSCtT9sg,盲目の少女「日給100円でいいので…」廃業寸前和菓子屋が月給20万円で雇った結果…,gemini_ocr
rryeSuNW038,「コレ使ってみませんか？」 廃業寸前のキッチンカー経営のドイツ人シェフが留学中の日本人女子大生をアルバイトに雇ったら…,gemini_ocr
rsBKO4U8ULE,「しょぼい旦那、呼んでみなよ」「あなた…」調子に乗るママ友は知らなかった相手がヤクザの妻だということを…,gemini_ocr
s3WILh5LOCs,「100円で娘のおでんだけ…」雨でずぶ濡れの母娘 ギャル店主「盛り合わせだよ！」→そのまま寝床を貸した結果…,gemini_ocr
s3gWC-IsDPQ,忘年会100人ドタキャンされたボロ料亭親子 建設会社社長が職人引き連れ振る舞った結果...,gemini_ocr
s49JBZ-ckAE,大雨の夜、びしょ濡れの老人を落ちこぼれのキャバ嬢だけが助けた結果...,gemini_ocr
s4wAIrNfqw8,空港の入国審査で足止めされたおじいさん。彼が見せた“ひとつのパス”に係員全員が直立不動にー,gemini_ocr
s5-hH9dcQzw,「3年間、一生懸命貯めたのに…」「時間のムダ」孫娘の貯金をバカにした銀行 ばあばが5億円を引出して本気出した結果…,gemini_ocr
s5XRgUmYZ_I,捨てられた赤ちゃんを救って育てた耳の聞こえない青年 赤ん坊が社長の娘と知らず…彼の運命は変わりまくる,gemini_ocr
s8qb569YDE8,理事長だと知らずに話し相手になった病院の看護助手は速攻クビになった…,gemini_ocr
sBQ1knaWh90,ヤクザの息子が孤児の少女に毎日弁当 →15年後、彼の正体に崩れ落ちた…,gemini_ocr
sCTp8JhQNm0,「相変わらず冴えねーなw」俺を見下す同級生とばったり再会した俺 同級生妹「一目惚れしました！」同級生「え…？！ 」,gemini_ocr
sCpR0g5BWK8,「ごめんなさい、ごめんなさい」 弟の日記に書かれた真実,gemini_ocr
sCzZZ0LoAD4,「貧乏人に使う時間ないw」老人の書類を破いたエリート銀行員 翌日、銀行に黒塗り車50台が現れ 銀行騒然、支店長が顔面蒼白に…,gemini_ocr
sH7KyE1Qepw,親戚の前で私を寄生虫と罵った嫁 私は即座に全てのカードを停止した 翌日、ボロボロになった嫁が泣きながら懇願してきた,gemini_ocr
sKqsnu3BCLk,ホームレスに缶コーヒーをあげた女性運転手 翌日、彼女の前に財閥グループ会長が現れ...,gemini_ocr
sS7qMwW56Rg,武藤佐紀 同窓会で嫌がらせする社長夫人の同級生 翌日、旦那の会社をぶっ壊してやりました,gemini_ocr
sW1NUdAgpfM,息子の婚約者を試すため財閥会長はホームレスのように銀行へ行った結果...,gemini_ocr
sWCJdpi8WQM,「お前の名前なんかで通らんだろw」「俺が出しといた」渾身の企画を奪われた新人OL翌朝、50社から指名殺到で上司蒼白,gemini_ocr
sXrJxPYjt3w,11社連続で面接に落ちた32歳の男性 歩道橋で倒れるヤクザを助けた結果…,gemini_ocr
seLLRec_krk,「PCも使えないババアは帰っていいぞ」横柄な上司から無能扱いされた女性→次の瞬間「では全株式を売却しますね」上司「え…？」,gemini_ocr
shWE0-BGxpk,人生は七色 「私が作ります」皿洗いの老婆が言うと全員が嘲笑した 彼らは知らなかった…彼女が伝説の料理人だとは,gemini_ocr
shedt_3DjSg,人生は七色 認知症のふりをして一言も喋らない老人 孫に連れられ庭に出た次の瞬間…,gemini_ocr
shzSn7ynnls,ヤクザに昼食を渡す 余命3ヶ月の難病を抱えた少年 「これしかないけど」→全組員が動き出した,gemini_ocr
sj4AFkkbKJ0,廃業寸前の診療所にボロボロの老人が働かせてと言うので30万円で雇ったら...,gemini_ocr
slSxvx0QTsQ,破産寸前で夫の形見のボロ車を売る老婆 嘲笑した直後、伝説の車と知り,gemini_ocr
sn9zmNtq0hA,「うちはもう終わりだ…」 100人の予約ドタキャンで絶望する旅館女将 「今から100人入れるか？」ヤクザ組員全員が集結し…,gemini_ocr
snPYNEb0Lj4,「親がヤクザなら呼んでるw」同窓会で俺を見下しネタにする不良 5分後、黒塗りの高級車30台が会場を完全包囲し…,gemini_ocr
sqg4w669vwE,「タワマン50階に住んでるの♪」俺を見下す元カノカップルにタワマンを自慢される俺 娘「うちは10階建の小さなお家なのに…」元カノ「え？」,gemini_ocr
ssl0FInVXEc,息子「貧乏人！」と叩かれた… 私「…あら、その手形の主、うちの取引先ね」 罵倒された日に母が明かした“正体”に全員が凍りついた,gemini_ocr
stZtcWcCrh4,孫の卒業祝いに高級寿司店で冷遇された祖父だが翌朝、大将が市場の業者から取引停止を告げられると――,gemini_ocr
sujWjtqG6mo,口出ししないで！ 介護士おばあさん認知症の人を信じたら皆が笑ったが、翌日全員が涙した,gemini_ocr
swMachYWiqI,「貧乏人は試乗すんな！」高級ディーラーに見下された 71歳男性、翌日、別店で6000万を一括購入したら,gemini_ocr
szMSekzs_ew,「夢は寿司職人です」教室でゲラゲラ笑われる少女 20年後、同窓会で再会した結果...,gemini_ocr
t1c_YOJZdKY,廃業寸前のラーメン屋、ごみ捨て場の少女にご馳走した結果→後日、黒塗りの高級車が現れて…,gemini_ocr
t58U2ph5sFw,「目障りなのよ」高級鮨店で女性専務に嘲笑された老人だが重要会食で料理長が倒れ、彼が静かに包丁を握ると――,gemini_ocr
tDFQikARPEc,年末にエリート親族一同から帰れコール 夫「じゃあお前ら、全員クビ決定な」 その瞬間、親族の叫び声が響き渡り地獄絵図と化した,gemini_ocr
tDPuOadQEp0,追われた男にカツ丼を出した娘 夜明け、100台のデコトラが現れ,gemini_ocr
tGVfglFgCgw,「給料泥棒」と罵られた53歳契約社員 最終日、大株主で登場し全員震撼...,gemini_ocr
tLhq82kPcM0,「それ、もういらないw」ママ友副社長の独断で取引中止 お望み通り納品やめた結果、会社が崩壊危機に..,gemini_ocr
tLsG8maNYNk,「小銭なんか持ってくんな！」銀行員に笑われた 老夫婦、翌日3000億円をライバル銀行に移動した,gemini_ocr
tMtLVI64l6Y,「お母さん…」 妻の墓前で泣く見知らぬ女性 DNA鑑定99%「隠し子なのか？」,gemini_ocr
tN0cMZ53Fsw,双子を閉館後入館させたら上司が激怒でクビに→後日、黒塗りの高級車が現れて,gemini_ocr
tPOXGdzEbUE,ホームレスに廃棄の弁当をあげたコンビニ店員 後日、彼が倒れて病院に付き添うとその正体に衝撃…,gemini_ocr
tQV57so8ZNg,人生の温もり 騙されて全てを失った母娘を救った男 その味は24年前に届けられたあの味だった,gemini_ocr
tQ_CnXE8YoU,「私の孫娘に何をした!」祖父の怒りが大爆発 1分毎に100億が消え、銀行が地獄絵図に,gemini_ocr
tT-2zJrnaVw,ホームレスの女子校生にご馳走した貧乏大将 1分後→「なんでもやります!」,gemini_ocr
tYerHsfITJ4,「そんなボロ服でくるなよw」高級寿司屋で嘲笑されたお爺さん 10分後、電話1本で駆け付けた人物に全員が凍り付く…,gemini_ocr
ta2p1UPO2Os,「雑用は中卒にやらせてよw」 新人OLが学歴マウント「ムリなら辞める」 最終日、ある出来事で彼女の人生終わった,gemini_ocr
taBnAzJuel0,「雑用係のババア」と笑われ続けた彼女 10億の商談の日、全社員が震えた…,gemini_ocr
tdpvpbgUX0I,「こんなボロ車で」高級ホテルを追い返されたおじいさん しかし30分後、料理長が凍りついた理由とはーー,gemini_ocr
te9KX1A7JNk,人生は七色 バス停で困り果てる老人にタクシー代を渡した少女 翌日、大手芸能事務所に呼び出される…,gemini_ocr
tliiu3nKQmw,「底辺企業に席はないw」祝賀会で嘲笑された女性 数分後、会長からの電話で全員蒼白…,gemini_ocr
tnJ5EDqJ8JA,「俺達は最強の〇〇組だ！」 「タダにしろ！組長呼ぶぞ！」と暴れるヤクザ 仲居「もう呼びましたよ？w」「え？」,gemini_ocr
tplKWv_UAVY,「クビにしとくから無能は一生寝とけw」 私だけが全システムを動かせる特許技術者と知らず見下す部長「承知しました」一即退職した結果w,gemini_ocr
tsRNCjuvLbQ,「ウチは大丈夫」が一番危ない！老後破産する人の危険な年金の使い方,gemini_ocr
ttTOPd8Itow,息子「今日から他人だ！」家も車も他人の私が全て所有してた私は微笑みながら家を出て、息子夫婦は全て失った,gemini_ocr
tw3ynAmjEmw,「亡くなった人がなぜ…」 妻が亡くなり6年後 職場の上司に紹介された妻にそっくりな派遣社員の教育係をした結果,gemini_ocr
twwwS7EUgSQ,ぼったくり農家とは取引終了だ！ 下請け農家を見下す食品会社の2代目社長 「はい、喜んでw」速攻で取引終了してみると…,gemini_ocr
txhTc03waSk,アメリカの教授が日本人女子大生を見下した 彼女が難題を解き始めた瞬間、教室は騒然...,gemini_ocr
